customer_id,age,Age_groups,gender,city,annual_income,spend_score,total_orders,avg_order_value,last_purchase_days_ago,loyalty_status,preferred_channel,Profile_richness,spend score blanks%
CUST100346,35,,Female,Kolkata,175000,45,55,5200,23,,Online,Higher,
CUST100347,19,,Male,Delhi,800000,80,1,8700,145,Bronze,,Higher,
CUST100348,,,Male,Pune,1975000,39,8,4300,327,,In-store,Higher,
CUST100349,52,,,Hyderabad,1925000,45,4,7400,154,Silver,Website,Lower,
CUST100350,33,,Female,,700000,78,53,2400,107,Platinum,In-store,Higher,
CUST100351,58,,Unknown,Mumbai,1825000,81,58,11700,146,Platinum,,Lower,
CUST100352,53,,,,475000,12,37,5600,252,Platinum,Website,Lower,
CUST100353,50,,Unknown,Chennai,1700000,93,49,700,302,,In-store,Lower,
CUST100354,21,,Unknown,Delhi,1750000,32,67,1900,70,,In-store,Lower,
CUST100355,50,,Female,Chennai,1825000,56,19,10300,31,,Website,Higher,
CUST100356,31,,Unknown,Mumbai,1700000,24,1,8000,93,,Online,Lower,
CUST100357,38,,Male,Delhi,1725000,13,29,10500,137,Bronze,,Higher,
CUST100358,65,,Female,Ahmedabad,925000,20,33,4300,163,,,Higher,
CUST100359,37,,Male,Pune,450000,79,52,9400,81,Bronze,Online,Higher,
CUST100360,25,,Unknown,Delhi,1775000,56,41,9700,316,Platinum,In-store,Lower,
CUST100361,24,,Unknown,Pune,600000,53,23,8300,76,Silver,,Lower,
CUST100362,20,,Male,,725000,68,5,3700,63,,Online,Higher,
CUST100363,34,,Unknown,,400000,54,71,4200,100,,Online,Lower,
CUST100364,50,,Male,Kolkata,1600000,34,57,2400,48,Silver,,Higher,
CUST100365,65,,Female,,500000,28,6,11100,74,Bronze,Website,Higher,
CUST100366,29,,Male,Hyderabad,375000,50,49,5000,314,,Mobile App,Higher,
CUST100367,68,,Male,Kolkata,1150000,2,22,5500,192,Bronze,Website,Higher,
CUST100368,39,,Female,Kolkata,800000,94,77,9500,30,Bronze,In-store,Higher,
CUST100369,NA,,Male,Bengaluru,1625000,26,76,1200,157,Gold,Website,Higher,
CUST100370,39,,Unknown,Kolkata,1950000,51,4,2000,266,,,Lower,
CUST100371,63,,,Mumbai,1425000,47,72,10100,256,Bronze,Mobile App,Lower,
CUST100372,47,,,,825000,26,64,11000,39,Platinum,Mobile App,Lower,
CUST100373,55,,Female,,1750000,84,37,8200,55,Bronze,Online,Higher,
CUST100374,55,,,Pune,550000,92,31,11600,28,,,Lower,
CUST100375,62,,Female,Hyderabad,1225000,84,37,5100,118,Platinum,In-store,Higher,
CUST100376,68,,,Kolkata,375000,75,45,7300,209,Bronze,Online,Lower,
CUST100377,,,,Hyderabad,1700000,74,8,3200,75,Platinum,Website,Lower,
CUST100378,25,,,,1300000,61,40,2100,65,Bronze,Website,Lower,
CUST100379,44,,Male,Hyderabad,1075000,23,5,5700,337,,,Higher,
CUST100380,44,,Male,,1875000,37,28,6200,356,Platinum,Online,Higher,
CUST100381,51,,Female,Kolkata,,41,,8900,100,Silver,,Higher,
CUST100382,38,,Female,,1450000,52,9,7400,46,Gold,Online,Higher,
CUST100383,47,,Unknown,Kolkata,1225000,83,2,8300,316,Platinum,Online,Lower,
CUST100384,50,,,Bengaluru,1975000,82,63,2300,156,,Online,Lower,
CUST100385,45,,Unknown,Bengaluru,1475000,49,51,2800,240,Gold,Mobile App,Lower,
CUST100386,64,,Male,,625000,27,31,3000,353,Gold,,Higher,
CUST100387,50,,,Bengaluru,900000,6,7,4100,259,Bronze,In-store,Lower,
CUST100388,22,,Female,Pune,300000,74,30,3500,136,Platinum,In-store,Higher,
CUST100389,65,,Male,Pune,1575000,66,58,4200,198,,In-store,Higher,
CUST100390,36,,Unknown,Bengaluru,375000,24,3,8500,187,Gold,Mobile App,Lower,
CUST100391,21,,Male,Bengaluru,375000,38,51,3100,116,,,Higher,
CUST100392,52,,Female,Ahmedabad,1100000,28,56,2200,58,,,Higher,
CUST100393,66,,,Ahmedabad,825000,28,73,2200,70,,,Lower,
CUST100394,34,,,Kolkata,875000,66,10,7600,93,,Mobile App,Lower,
CUST100395,61,,Female,,1050000,61,61,1400,229,,,Higher,
CUST100396,45,,Female,Chennai,1800000,46,50,9900,137,Bronze,Online,Higher,
CUST100397,47,,Female,Chennai,1200000,69,47,2700,105,Silver,Website,Higher,
CUST100398,46,,,Bengaluru,1425000,75,1,2700,305,Platinum,Online,Lower,
CUST100399,63,,Female,Hyderabad,1525000,74,57,11900,339,Gold,In-store,Higher,
CUST100400,,,Unknown,Bengaluru,,43,38,600,17,Platinum,Online,Lower,
CUST100401,23,,Male,Ahmedabad,1825000,59,62,600,54,,Mobile App,Higher,
CUST100402,52,,,Kolkata,350000,2,79,1100,112,Gold,In-store,Lower,
CUST100403,58,,Female,Bengaluru,700000,15,70,1700,172,Bronze,Website,Higher,
CUST100404,54,,Female,,1700000,37,65,2800,305,Platinum,,Higher,
CUST100405,41,,Female,Hyderabad,1650000,71,62,8100,144,Bronze,,Higher,
CUST100406,46,,Male,,1125000,20,56,9200,85,Bronze,In-store,Higher,
CUST100407,66,,,Kolkata,1225000,98,67,9400,12,Platinum,Online,Lower,
CUST100408,63,,Male,Kolkata,725000,35,17,7300,252,Platinum,,Higher,
CUST100409,,,Male,Pune,1400000,34,8,3400,216,Gold,,Higher,
CUST100410,48,,,Delhi,1575000,86,60,7800,126,,,Lower,
CUST100411,52,,,,950000,31,40,10100,98,,,Lower,
CUST100412,50,,,Pune,525000,87,,5400,304,,In-store,Lower,
CUST100413,69,,,Ahmedabad,675000,19,62,3400,28,Bronze,,Lower,
CUST100414,38,,Male,Mumbai,1550000,68,41,1100,336,,Mobile App,Higher,
CUST100415,49,,Female,Hyderabad,1675000,24,12,8000,266,Silver,,Higher,
CUST100416,40,,Male,Mumbai,1900000,84,54,1500,52,Gold,Website,Higher,
CUST100417,50,,Unknown,,1925000,39,11,5800,143,Gold,,Lower,
CUST100418,20,,Female,Ahmedabad,1875000,92,60,4600,132,,Mobile App,Higher,
CUST100419,35,,,Ahmedabad,875000,54,68,9900,346,,Mobile App,Lower,
CUST100420,42,,Female,Mumbai,700000,39,78,9800,207,Bronze,In-store,Higher,
CUST100421,59,,Male,,925000,17,46,8500,62,Gold,,Higher,
CUST100422,48,,Male,Delhi,1550000,19,38,3200,363,Gold,In-store,Higher,
CUST100423,,,Female,,350000,48,61,1800,132,Silver,Website,Higher,
CUST100424,20,,Female,Mumbai,900000,35,17,1400,41,Bronze,Website,Higher,
CUST100425,57,,Male,,1900000,32,66,7600,201,Bronze,Online,Higher,
CUST100426,63,,Male,,350000,47,72,6800,99,,Website,Higher,
CUST100427,41,,Unknown,Chennai,450000,47,36,2000,311,,,Lower,
CUST100428,67,,Unknown,,1575000,64,74,1500,284,,,Lower,
CUST100429,49,,Male,Kolkata,200000,46,7,9500,357,Bronze,In-store,Higher,
CUST100430,64,,Male,Pune,1000000,35,16,2600,47,Silver,Mobile App,Higher,
CUST100431,39,,,Hyderabad,650000,94,14,10400,137,Bronze,Online,Lower,
CUST100432,40,,Male,,1725000,17,,1400,130,,Website,Higher,
CUST100433,19,,Unknown,Delhi,1425000,42,25,6200,195,Platinum,Mobile App,Lower,
CUST100434,44,,Female,Delhi,975000,29,4,6200,117,Platinum,In-store,Higher,
CUST100435,59,,Male,,1000000,70,29,9500,364,Silver,,Higher,
CUST100436,19,,Unknown,Bengaluru,500000,17,56,8800,69,,Online,Lower,
CUST100437,43,,Unknown,Ahmedabad,275000,81,6,10200,28,Gold,,Lower,
CUST100438,34,,,,925000,14,1,300,335,Bronze,Mobile App,Lower,
CUST100439,57,,Male,Ahmedabad,1425000,24,39,4500,14,,In-store,Higher,
CUST100440,50,,,Chennai,825000,57,1,5700,46,,In-store,Lower,
CUST100441,26,,Male,Mumbai,1725000,50,63,4200,16,,Online,Higher,
CUST100442,60,,,Chennai,600000,57,57,6600,209,,Online,Lower,
CUST100443,,,Male,,500000,,67,3600,158,Bronze,Website,Higher,
CUST100444,65,,Female,Delhi,275000,61,65,3600,337,Gold,Website,Higher,
CUST100445,56,,Female,Bengaluru,1950000,39,65,5000,227,Bronze,,Higher,
CUST100446,46,,Male,,1075000,55,21,3500,241,Gold,,Higher,
CUST100447,59,,Female,Ahmedabad,775000,96,30,7000,58,,Online,Higher,
CUST100448,NA,,,Pune,1400000,36,33,10400,304,Silver,Online,Lower,
CUST100449,43,,Unknown,Ahmedabad,1950000,37,48,3200,305,Gold,Mobile App,Lower,
CUST100450,52,,Unknown,Kolkata,1450000,14,22,11900,345,,Website,Lower,
CUST100451,67,,Male,Hyderabad,1525000,27,54,11800,130,Silver,In-store,Higher,
CUST100452,42,,,,1600000,83,4,11200,217,,Website,Lower,
CUST100453,41,,Female,Chennai,1875000,31,55,8600,14,Platinum,Website,Higher,
CUST100454,30,,Male,Pune,1575000,73,44,9200,359,Silver,Online,Higher,
CUST100455,24,,,Delhi,450000,,12,8100,243,Gold,Online,Lower,
CUST100456,53,,,Delhi,1200000,81,,7300,145,Silver,Website,Lower,
CUST100457,62,,Male,Delhi,,83,79,7300,326,,,Higher,
CUST100458,37,,Male,,1400000,44,74,11600,103,Silver,,Higher,
CUST100459,18,,Unknown,Kolkata,600000,68,52,3100,217,,,Lower,
CUST100460,25,,Male,Delhi,650000,48,76,2500,358,Platinum,Website,Higher,
CUST100461,63,,Male,Delhi,725000,57,65,3600,64,Gold,,Higher,
CUST100462,33,,Male,,775000,75,65,8600,158,,,Higher,
CUST100463,31,,Unknown,Kolkata,1250000,22,10,1700,162,Silver,,Lower,
CUST100464,29,,Male,Bengaluru,825000,4,18,9900,18,Bronze,Website,Higher,
CUST100465,68,,Male,Bengaluru,850000,81,47,5500,216,,,Higher,
CUST100466,40,,,Kolkata,550000,72,66,1900,319,Silver,Online,Lower,
CUST100467,32,,,Hyderabad,1825000,46,49,6600,49,,Online,Lower,
CUST100468,45,,Male,,1225000,59,72,8600,56,Bronze,Online,Higher,
CUST100469,51,,,Pune,1650000,34,22,6300,347,,In-store,Lower,
CUST100470,19,,Unknown,Ahmedabad,1825000,11,26,5900,58,,Online,Lower,
CUST100471,49,,Male,,1975000,31,9,7900,155,Bronze,Online,Higher,
CUST100472,40,,,Mumbai,750000,11,21,11000,55,Bronze,Website,Lower,
CUST100473,39,,Male,Bengaluru,1800000,56,63,9000,341,Bronze,,Higher,
CUST100474,68,,Male,Kolkata,175000,38,6,,19,Platinum,,Higher,
CUST100475,42,,Unknown,Pune,1350000,21,14,11300,151,,Online,Lower,
CUST100476,39,,,Kolkata,1875000,94,33,3900,359,,Online,Lower,
CUST100477,39,,,Ahmedabad,775000,10,71,900,108,Bronze,Online,Lower,
CUST100478,66,,Unknown,Pune,1925000,26,24,1000,47,,,Lower,
CUST100479,69,,Male,Bengaluru,800000,91,73,8900,207,,Website,Higher,
CUST100480,59,,Female,Delhi,575000,8,75,8000,363,Bronze,Website,Higher,
CUST100481,23,,Male,Kolkata,1475000,8,51,7000,340,Silver,Website,Higher,
CUST100482,32,,Female,Mumbai,150000,60,2,2300,128,Bronze,,Higher,
CUST100483,,,Unknown,Bengaluru,1650000,72,15,6300,185,Bronze,In-store,Lower,
CUST100484,60,,Unknown,Chennai,200000,34,35,11200,58,,,Lower,
CUST100485,54,,Unknown,Mumbai,1825000,16,36,7600,143,Gold,Website,Lower,
CUST100486,50,,Female,Hyderabad,1150000,13,39,8800,97,,Mobile App,Higher,
CUST100487,25,,Unknown,,1050000,87,4,9600,47,,In-store,Lower,
CUST100488,,,Male,Bengaluru,1400000,76,64,9600,191,,Online,Higher,
CUST100489,61,,Unknown,Delhi,500000,91,74,8200,140,Silver,,Lower,
CUST100490,61,,Female,Bengaluru,325000,22,6,7700,103,Platinum,,Higher,
CUST100491,22,,,Ahmedabad,1075000,96,57,8800,231,Gold,,Lower,
CUST100492,56,,Female,Pune,1525000,27,30,3100,340,Silver,In-store,Higher,
CUST100493,21,,Female,Kolkata,1300000,64,74,2700,49,Silver,Mobile App,Higher,
CUST100494,23,,Unknown,Pune,375000,2,67,6000,112,,In-store,Lower,
CUST100495,62,,Male,Pune,1350000,97,15,1600,316,Gold,,Higher,
CUST100496,49,,Male,Bengaluru,1150000,26,17,8000,322,,Website,Higher,
CUST100497,69,,,Ahmedabad,875000,92,18,6800,87,Platinum,Online,Lower,
CUST100498,47,,,Kolkata,250000,83,19,5600,282,,Website,Lower,
CUST100499,64,,,Kolkata,1900000,69,76,7900,327,Bronze,Website,Lower,
CUST100500,52,,Unknown,Pune,900000,97,69,6900,252,,,Lower,
CUST100501,NA,,,Hyderabad,1425000,84,24,3200,74,Bronze,Website,Lower,
CUST100502,57,,,,700000,30,48,2000,47,Silver,Website,Lower,
CUST100503,69,,Male,Ahmedabad,1325000,8,30,5600,76,Platinum,,Higher,
CUST100504,33,,,Hyderabad,1125000,38,15,10200,96,,,Lower,
CUST100505,30,,Female,,275000,61,47,2300,31,Bronze,Mobile App,Higher,
CUST100506,67,,Female,,1075000,81,44,5500,22,Platinum,Website,Higher,
CUST100507,59,,Female,Mumbai,1150000,65,27,8500,17,,In-store,Higher,
CUST100508,47,,Female,Pune,800000,67,64,1800,212,,Online,Higher,
CUST100509,36,,Female,Kolkata,,46,41,3000,148,,,Higher,
CUST100510,34,,,Bengaluru,1850000,90,68,600,235,Silver,Online,Lower,
CUST100511,36,,Male,Kolkata,1550000,95,5,11700,354,,,Higher,
CUST100512,45,,,Kolkata,550000,72,53,5700,305,Bronze,,Lower,
CUST100513,NA,,Female,Delhi,1900000,43,8,1700,87,Silver,,Higher,
CUST100514,43,,Female,Kolkata,1300000,59,22,6600,38,Platinum,Mobile App,Higher,
CUST100515,54,,Unknown,Mumbai,450000,46,7,6700,53,Silver,Website,Lower,
CUST100516,43,,Male,Hyderabad,400000,72,22,11400,28,Platinum,,Higher,
CUST100517,,,,,725000,35,46,11300,77,Gold,,Lower,
CUST100518,40,,Female,Kolkata,1950000,39,30,1800,200,Bronze,Online,Higher,
CUST100519,26,,Female,Kolkata,225000,92,16,,173,Bronze,Website,Higher,
CUST100520,29,,Male,Delhi,1275000,51,79,2200,274,Platinum,Mobile App,Higher,
CUST100521,,,Male,Ahmedabad,575000,4,5,6600,50,,,Higher,
CUST100522,18,,Female,Bengaluru,1200000,80,67,3500,345,,,Higher,
CUST100523,18,,Female,Ahmedabad,950000,77,23,8300,177,,,Higher,
CUST100524,64,,Male,Bengaluru,375000,84,61,7100,301,Gold,Online,Higher,
CUST100525,51,,,,1950000,51,74,7100,227,Platinum,,Lower,
CUST100526,49,,Male,Kolkata,1600000,5,5,6000,127,Gold,,Higher,
CUST100527,,,,Delhi,900000,55,23,4100,349,Platinum,Online,Lower,
CUST100528,65,,Female,Chennai,825000,,79,7900,21,Gold,,Higher,
CUST100529,42,,,Pune,1625000,20,25,11000,199,Platinum,Website,Lower,
CUST100530,57,,Unknown,,200000,24,8,3800,189,Bronze,Website,Lower,
CUST100531,62,,Male,Hyderabad,1500000,36,21,9600,332,Gold,Online,Higher,
CUST100532,,,Female,,475000,34,2,7000,152,Gold,Website,Higher,
CUST100533,18,,Female,Hyderabad,1575000,54,22,8900,160,Platinum,,Higher,
CUST100534,33,,Male,,500000,34,72,2300,347,Silver,,Higher,
CUST100535,56,,Male,Ahmedabad,175000,83,72,6500,96,Silver,,Higher,
CUST100536,22,,Unknown,Mumbai,725000,17,68,8700,352,Bronze,Mobile App,Lower,
CUST100537,39,,Female,Kolkata,1725000,5,64,800,75,,,Higher,
CUST100538,46,,,Chennai,1900000,89,19,2600,,,Mobile App,Lower,
CUST100539,NA,,Female,Hyderabad,725000,18,53,11300,82,Bronze,Website,Higher,
CUST100540,20,,Male,Pune,800000,55,52,5500,128,,Online,Higher,
CUST100541,29,,,Hyderabad,1050000,53,47,9700,359,,,Lower,
CUST100542,43,,Male,Mumbai,1100000,50,54,8500,133,,Online,Higher,
CUST100543,33,,Male,,1700000,72,44,10400,139,,Mobile App,Higher,
CUST100544,68,,,Delhi,775000,91,7,7800,246,,Website,Lower,
CUST100545,54,,Female,,1750000,79,1,8000,291,Platinum,,Higher,
CUST100546,39,,Male,,225000,45,63,5200,112,Silver,Website,Higher,
CUST100547,46,,Female,Delhi,850000,13,39,1400,203,Bronze,,Higher,
CUST100548,31,,,,150000,16,19,5800,170,Platinum,Website,Lower,
CUST100549,45,,Male,Pune,1375000,86,31,1700,87,,Online,Higher,
CUST100550,22,,Unknown,,400000,84,77,8500,119,Bronze,In-store,Lower,
CUST100551,64,,Female,Pune,1975000,13,24,9400,98,Silver,,Higher,
CUST100552,66,,Unknown,Pune,1600000,20,69,4200,240,,,Lower,
CUST100553,47,,,Delhi,1675000,66,65,4300,337,Platinum,,Lower,
CUST100554,63,,Male,Ahmedabad,1025000,99,33,7100,138,Silver,,Higher,
CUST100555,69,,,Bengaluru,1525000,47,59,7100,82,Bronze,,Lower,
CUST100556,22,,Female,Kolkata,650000,19,33,800,236,Gold,,Higher,
CUST100557,29,,Male,Hyderabad,450000,45,32,8900,136,Platinum,Online,Higher,
CUST100558,33,,Male,Bengaluru,350000,37,59,6900,282,Bronze,Website,Higher,
CUST100559,43,,,Mumbai,400000,54,41,10300,3,Bronze,Online,Lower,
CUST100560,43,,Female,Ahmedabad,,6,12,3500,59,Silver,Website,Higher,
CUST100561,65,,Male,Bengaluru,1875000,14,73,4500,116,Bronze,In-store,Higher,
CUST100562,38,,Male,Delhi,150000,4,11,2300,131,Platinum,,Higher,
CUST100563,56,,Male,Mumbai,1875000,86,19,8600,201,,In-store,Higher,
CUST100564,53,,,Chennai,unknown,55,54,6700,292,Platinum,Mobile App,Lower,
CUST100565,50,,Unknown,Ahmedabad,1525000,100,57,10500,342,Bronze,Website,Lower,
CUST100566,47,,,Bengaluru,900000,34,42,11300,98,Silver,Online,Lower,
CUST100567,54,,Female,Mumbai,1050000,27,71,1900,216,Platinum,Online,Higher,
CUST100568,40,,Unknown,Chennai,1300000,7,31,9500,124,Gold,,Lower,
CUST100569,27,,Unknown,,1300000,3,52,1000,73,,Online,Lower,
CUST100570,,,,Mumbai,1850000,47,2,6600,,,Mobile App,Lower,
CUST100571,22,,Male,Delhi,1575000,97,38,9200,130,Silver,,Higher,
CUST100572,53,,,,1025000,2,32,3000,27,Silver,Online,Lower,
CUST100573,51,,,Delhi,925000,80,10,10000,165,,,Lower,
CUST100574,69,,Male,Bengaluru,1725000,25,8,9200,68,,In-store,Higher,
CUST100575,48,,,Kolkata,1900000,60,75,1500,14,Platinum,Online,Lower,
CUST100576,27,,Male,Bengaluru,1175000,79,20,11000,98,Bronze,Online,Higher,
CUST100577,36,,,,1325000,24,20,10300,279,Bronze,Online,Lower,
CUST100578,49,,Female,Pune,1975000,15,9,1500,247,Gold,,Higher,
CUST100579,18,,Unknown,Bengaluru,875000,95,72,4000,112,,,Lower,
CUST100580,22,,,,650000,14,15,2700,207,Bronze,Online,Lower,
CUST100581,62,,Male,Mumbai,1625000,54,63,11300,352,Gold,,Higher,
CUST100582,21,,Female,,450000,78,21,6400,334,Gold,,Higher,
CUST100583,33,,Female,Bengaluru,150000,6,5,2500,233,Silver,Mobile App,Higher,
CUST100584,41,,Male,Mumbai,1750000,78,35,8800,61,Silver,In-store,Higher,
CUST100585,33,,Unknown,Delhi,950000,81,68,2300,85,,Online,Lower,
CUST100586,NA,,,Ahmedabad,1075000,18,48,5600,183,Platinum,Online,Lower,
CUST100587,19,,Male,Kolkata,750000,20,,6500,239,,Online,Higher,
CUST100588,66,,Unknown,Delhi,775000,62,62,3200,250,,,Lower,
CUST100589,45,,,Delhi,unknown,81,35,7700,71,,Website,Lower,
CUST100590,49,,Female,,1600000,80,70,7000,228,Gold,In-store,Higher,
CUST100591,44,,,Pune,950000,40,21,9900,85,,,Lower,
CUST100592,37,,Female,Hyderabad,1150000,39,,11300,306,,Online,Higher,
CUST100593,41,,Female,,875000,52,39,7800,271,Gold,Website,Higher,
CUST100594,29,,Female,Pune,1550000,32,34,7500,290,,Website,Higher,
CUST100595,67,,Male,,1350000,73,15,3400,236,Platinum,Website,Higher,
CUST100596,52,,Male,Kolkata,1325000,27,6,7700,291,Silver,In-store,Higher,
CUST100597,50,,Female,,1925000,52,66,10300,39,Silver,Website,Higher,
CUST100598,50,,Female,,1350000,97,56,2600,206,Gold,,Higher,
CUST100599,68,,,,1300000,63,49,900,183,,Online,Lower,
CUST100600,60,,Male,Chennai,1525000,74,1,7400,187,,,Higher,
CUST100601,54,,,Delhi,1750000,63,65,9900,133,Bronze,Online,Lower,
CUST100602,29,,,Ahmedabad,425000,17,28,9100,30,Platinum,Mobile App,Lower,
CUST100603,20,,Male,Chennai,1850000,49,20,300,255,,,Higher,
CUST100604,18,,Female,,275000,100,48,500,143,Bronze,Website,Higher,
CUST100605,50,,Male,Chennai,1750000,81,72,10600,103,Platinum,,Higher,
CUST100606,57,,Male,Ahmedabad,750000,82,65,3000,74,Platinum,,Higher,
CUST100607,27,,,,150000,23,51,4500,55,Silver,,Lower,
CUST100608,60,,Female,,925000,98,43,9900,236,Gold,,Higher,
CUST100609,61,,Female,,200000,72,49,4800,60,,,Higher,
CUST100610,46,,Male,Chennai,1350000,13,25,300,24,Platinum,,Higher,
CUST100611,30,,,Mumbai,600000,23,74,4000,22,,Online,Lower,
CUST100612,29,,Female,Bengaluru,1625000,57,76,11900,32,Platinum,In-store,Higher,
CUST100613,48,,Female,,850000,62,41,9300,351,,Website,Higher,
CUST100614,63,,Unknown,Chennai,1375000,54,71,10400,339,Silver,Website,Lower,
CUST100615,19,,,Hyderabad,175000,20,64,3700,3,Gold,Online,Lower,
CUST100616,68,,Female,Kolkata,1950000,86,61,7600,70,Bronze,,Higher,
CUST100617,67,,Unknown,Hyderabad,1525000,52,12,7800,160,Bronze,Online,Lower,
CUST100618,52,,Male,Chennai,550000,23,,7600,88,,,Higher,
CUST100619,40,,Male,Delhi,1625000,35,69,5600,,Silver,In-store,Higher,
CUST100620,34,,,Delhi,1025000,67,14,10000,59,Platinum,Website,Lower,
CUST100621,43,,Female,Chennai,1650000,34,34,2600,252,Silver,,Higher,
CUST100622,25,,Male,,550000,33,48,3000,219,Gold,Mobile App,Higher,
CUST100623,46,,Unknown,,1350000,46,61,2400,201,Bronze,Online,Lower,
CUST100624,43,,Female,,,81,,11100,77,,Mobile App,Higher,
CUST100625,27,,Female,Ahmedabad,1625000,45,35,1800,255,Bronze,Website,Higher,
CUST100626,43,,Female,Bengaluru,625000,19,65,1500,247,Gold,Online,Higher,
CUST100627,51,,Female,,1375000,94,59,10200,270,Platinum,Website,Higher,
CUST100628,68,,Male,Hyderabad,200000,87,36,10200,307,Silver,Online,Higher,
CUST100629,58,,Male,Bengaluru,1200000,15,79,6400,139,Bronze,,Higher,
CUST100630,24,,,Hyderabad,1550000,78,19,4500,78,Bronze,Website,Lower,
CUST100631,21,,,,1375000,66,42,8900,80,,Mobile App,Lower,
CUST100632,,,Male,Chennai,1825000,39,69,8000,10,Silver,In-store,Higher,
CUST100633,67,,,Ahmedabad,1375000,18,19,3400,336,,,Lower,
CUST100634,62,,Male,Hyderabad,1050000,70,39,6900,124,,,Higher,
CUST100635,28,,Male,,1275000,59,69,9300,186,Platinum,Online,Higher,
CUST100636,46,,Male,Ahmedabad,1175000,32,52,8500,34,Bronze,Mobile App,Higher,
CUST100637,53,,,,500000,21,12,8800,121,,Website,Lower,
CUST100638,42,,Unknown,Chennai,950000,40,47,5900,80,Silver,Mobile App,Lower,
CUST100639,38,,Female,Kolkata,400000,92,76,6700,206,Platinum,,Higher,
CUST100640,53,,Female,Delhi,625000,27,36,7100,53,,Online,Higher,
CUST100641,27,,Female,Pune,725000,2,63,5100,156,Platinum,Mobile App,Higher,
CUST100642,54,,,Ahmedabad,1725000,97,76,3500,274,Platinum,Website,Lower,
CUST100643,26,,Male,Kolkata,1750000,80,51,11700,358,Gold,,Higher,
CUST100644,41,,,Kolkata,1950000,39,43,2100,135,Gold,,Lower,
CUST100645,52,,Female,Ahmedabad,,86,34,3800,98,Platinum,In-store,Higher,
CUST100646,66,,Male,Kolkata,550000,56,49,11700,241,Gold,In-store,Higher,
CUST100647,52,,Unknown,Hyderabad,1650000,13,18,7200,45,Silver,,Lower,
CUST100648,65,,Female,Kolkata,500000,56,61,1700,199,Bronze,,Higher,
CUST100649,53,,Unknown,,1400000,66,57,10200,291,,Online,Lower,
CUST100650,35,,,Bengaluru,800000,78,5,9900,114,Silver,Mobile App,Lower,
CUST100651,66,,Male,Hyderabad,1975000,56,24,2600,277,Bronze,Mobile App,Higher,
CUST100652,56,,Male,Kolkata,1650000,,64,2900,241,Gold,,Higher,
CUST100653,49,,Male,,1575000,28,59,5100,156,,,Higher,
CUST100654,41,,Unknown,Delhi,900000,64,38,7700,352,Silver,Website,Lower,
CUST100655,40,,Female,Chennai,425000,71,33,11500,44,,Website,Higher,
CUST100656,49,,Female,Kolkata,1275000,82,10,2500,80,Platinum,In-store,Higher,
CUST100657,54,,Male,Mumbai,900000,64,37,3500,312,Bronze,Online,Higher,
CUST100658,29,,,Delhi,925000,56,11,4300,138,Bronze,Online,Lower,
CUST100659,66,,,,925000,41,24,11200,151,,,Lower,
CUST100660,NA,,Male,,1450000,100,71,11300,242,,In-store,Higher,
CUST100661,30,,Male,Kolkata,1650000,41,21,5800,143,Platinum,In-store,Higher,
CUST100662,40,,Female,,1275000,100,20,3100,311,Gold,Website,Higher,
CUST100663,42,,Male,Kolkata,1975000,4,10,3300,299,Silver,Mobile App,Higher,
